;textID;text;sentiment;aws_obj_score;aws_mixed_score;aws_mixed_score;aws_neg_score;aws_final_score;aws_pred_sent;azure_obj_score;azure_pos_score;azure_neg_score;azure_final_score;azure_pred_sent;sent_vs_azure;sent_vs_aws;aws_vs_azure;aws_vs_azure_mixed;all_true_sent;all_false_sent;same_but_false;azure_t_vs_aws_f;aws_t_vs_azure_f
2465;999d9eb8aa; http://twitpic.com/66y00 - Niceee  Hey i never get stickersss;neutral;0.7929072380065918;3.296548675280065e-05;0.08405779302120209;0.12300204485654832;-0.03894425183534622;neutral;0.07;0.89;0.04;0.85;positive;False;True;False;False;False;False;False;False;True
2466;7672fcfcd5;Travel blog up and running!  http://charlenedianetravels.blogspot.com Can`t wait to start filling it up with entries! );positive;0.11406073719263075;5.0165831453341525e-06;0.8857339024543762;0.00020029729057569054;0.8855336051638005;positive;0.05;0.94;0.01;0.93;positive;True;True;True;False;True;False;False;False;False
2467;a1e6b3b6db;- im hungry...but there`s no food at mah house.;negative;0.07601913809776306;0.905900537967682;0.007917482405900955;0.010162773542106152;-0.0022452911362051964;mixed;0.0;0.01;0.99;-0.98;negative;True;False;False;False;False;False;False;True;False
2468;f93b4bc83f; Thank You, Sweetie. I just don` understand how people can be mad at me for something THEY made as a choice in life..;positive;0.08245276659727098;1.1928809726668987e-05;0.8781551718711853;0.03938016295433045;0.8387750089168549;positive;0.01;0.5;0.49;0.010000000000000007;mixed;False;True;False;False;False;False;False;False;True
2469;ddd476e4b0; it was apparently a request by the guests;neutral;0.7599403858184814;2.1574021957349032e-05;0.1883526593446732;0.05168542638421059;0.13666723296046254;neutral;0.91;0.01;0.08;-0.07;neutral;True;True;True;False;True;False;False;False;False
2470;4b0a1d060d;..dat dude look crazy w/ dat hair on his face lmao ..stop it!! ..the old wrestlers went to TNA  thanks Vince ..these dudes are clowns lol;negative;0.14491255581378934;0.00013031731941737237;0.07490651309490204;0.7800505757331848;-0.7051440626382828;negative;0.01;0.53;0.46;0.07;mixed;False;True;False;False;False;False;False;False;True
2471;3475c410b1;Yay! The playdate is back on but my van`s transmission is  dead;neutral;0.0052589550614357;0.9505439400672911;0.04161880537867546;0.0025783309247344732;0.03904047445394099;mixed;0.01;0.49;0.5;-0.010000000000000007;mixed;False;False;True;True;False;True;True;False;False
2472;3e1e06dba8; I know anne and judy;neutral;0.9948610663414;9.941201142282807e-07;0.004056468605995178;0.001081473776139319;0.0029749948298558593;neutral;0.88;0.11;0.01;0.1;neutral;True;True;True;False;True;False;False;False;False
2473;897b6126a0; you really chose the wrong time of year to do this didnt you;negative;0.03283536806702614;3.0910327950550713e-06;0.00513263326138258;0.9620288610458374;-0.9568962277844548;negative;0.0;0.0;1.0;-1.0;negative;True;True;True;False;True;False;False;False;False
2474;e668df7ceb;  I hope you have a nice sleep;positive;0.30957338213920593;1.3366249731916467e-05;0.4237213730812073;0.2666918635368347;0.15702950954437256;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
2475;5d31f339a4;getting back from smackdown/ecw show;neutral;0.8534790277481079;1.4976786587794775e-05;0.004308765288442372;0.14219726622104645;-0.13788850093260407;neutral;0.35;0.48;0.17;0.30999999999999994;positive;False;True;False;False;False;False;False;False;True
2476;dc8ac6d818;The trip to Stockholm got cancelled  To make it up I`m planning to do some shopping tomorrow, nothing makes a girl as happy like shopping;neutral;0.5684043765068054;0.0005150151555426419;0.21804548799991608;0.2130350768566132;0.005010411143302918;neutral;0.01;0.2;0.79;-0.5900000000000001;negative;False;True;False;False;False;False;False;False;True
2477;103439b522;A little irked at the moment;negative;0.19210848212242126;1.0404129170638043e-05;0.008466987870633602;0.7994140982627869;-0.7909471103921533;negative;0.16;0.03;0.81;-0.78;negative;True;True;True;False;True;False;False;False;False
2478;734ab2cf0d;Bottle of reisling this time... My favorite!;positive;0.002000706735998392;1.252570314136392e-06;0.9978718757629396;0.00012626568786799908;0.9977456100750716;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
2479;ef420f43fe;Driving to work running late like always..... No time for starbucks;neutral;0.6827229261398315;7.879598706495017e-05;0.0758698582649231;0.2413284182548523;-0.1654585599899292;neutral;0.3;0.05;0.65;-0.6;negative;False;True;False;False;False;False;False;False;True
2480;6fc523d6a3; what a smashing show tonight! Love the Killers! Wish I had been there, gutted... Such a shame they got cut off mid-song at the end;neutral;0.004631468560546637;0.9309471249580384;0.05917636305093765;0.005245138891041279;0.05393122415989637;mixed;0.01;0.48;0.51;-0.030000000000000027;mixed;False;False;True;True;False;True;True;False;False
2481;4ccd06517b;_333 Yeah.    I couldn`t call my Dad, Mom, or brother either.  Mom = On the phone.  Dad = Phone card expired.  Brother = At work.;neutral;0.5290748476982117;9.920677257468924e-06;0.01878385618329048;0.4521313607692719;-0.43334750458598137;neutral;0.12;0.02;0.86;-0.84;negative;False;True;False;False;False;False;False;False;True
2482;9f2618a7fc;_Duerden JealousMUCH..I want to be outttt  Not stuck in revising. You better have green dragon in my honour lol;neutral;0.2907853424549103;6.825410309829748e-06;0.1946373134851456;0.5145704746246338;-0.3199331611394882;negative;0.0;0.69;0.31;0.38;mixed;False;False;False;False;False;True;False;False;False
2483;789a787bc3;white-water rafting in the tripics;neutral;0.958087921142578;5.955188953521429e-06;0.01945533789694309;0.0224507637321949;-0.0029954258352518077;neutral;1.0;0.0;0.0;0.0;neutral;True;True;True;False;True;False;False;False;False
2484;944776191e; gutted your out off hollyoaks  ****;negative;0.009547718800604343;5.277386662783101e-06;0.0021981489844620228;0.9882488250732422;-0.9860506760887802;negative;0.01;0.0;0.99;-0.99;negative;True;True;True;False;True;False;False;False;False
2485;b8c9ac356f;how do i get my cat 2stop killin rabbits? another headless (baby) rabbit n garden dis morn  live close 2field wher lots rabbits live;negative;0.8960638046264648;0.0008612463716417551;0.023497253656387333;0.07957767695188522;-0.05608042329549789;neutral;0.89;0.09;0.02;0.06999999999999999;neutral;False;False;True;False;False;True;True;False;False
2486;eea5fada1c; They actually use standard speaker wire between them too, with standard terminals, so no soldering involved or anything.;positive;0.5391549468040466;5.299175245454535e-05;0.3802332580089569;0.08055881410837172;0.2996744439005852;neutral;0.98;0.01;0.01;0.0;neutral;False;False;True;False;False;True;True;False;False
2487;28c0cdac1a;I did the dishes and I`m now on a train to Newcastle. Have to leave #nontweetinggirlfriend behind for 2 weeks, which is always a bit sad;negative;0.24863970279693606;0.00024613988352939487;0.021068230271339417;0.7300459146499634;-0.708977684378624;negative;0.01;0.0;0.99;-0.99;negative;True;True;True;False;True;False;False;False;False
2488;004820461a;Jacqueline Wilson day on CBBC;neutral;0.99489426612854;8.031405513975187e-07;0.0044498536735773095;0.0006550534162670374;0.0037948002573102713;neutral;0.9;0.09;0.01;0.08;neutral;True;True;True;False;True;False;False;False;False
2489;18bb683c37; thats great I`ll make sure I get a copy;positive;0.07068723440170288;3.945090611523483e-06;0.927820086479187;0.0014887908473610878;0.926331295631826;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
2490;a47cdbde76;going to work soon and so excited!  ugh id rather pluck my fingernails off;positive;0.0012201439822092652;0.9835810661315918;0.014184565283358097;0.0010141757084056737;0.013170389574952424;mixed;0.01;0.5;0.49;0.010000000000000007;mixed;False;False;True;True;False;True;True;False;False
2491;7765613f7c;Excited! Double Bio today.   I don`t have a straightener and my hair looks horrendous at the moment. Wtf am I supposed to do?;neutral;0.03480233997106552;8.847301796777174e-05;0.9413432478904724;0.023765964433550838;0.9175772834569216;positive;0.02;0.31;0.67;-0.36000000000000004;mixed;False;False;False;False;False;True;False;False;False
2492;9b388b2cd9;is spending her Saturday morning taking notes for a research essay because some stupid **** recalled the book I`m using. Not fair;negative;0.1366792768239975;0.00017633245442993942;0.00445917807519436;0.8586852550506592;-0.8542260769754648;negative;0.02;0.0;0.98;-0.98;negative;True;True;True;False;True;False;False;False;False
2493;b12cead655;just woke up, hopefully going to see the Xmen film today?;neutral;0.6105632781982422;1.4003260730532931e-05;0.3766719102859497;0.012750825844705105;0.3639210844412446;neutral;0.47;0.44;0.09;0.35;neutral;True;True;True;False;True;False;False;False;False
2494;cf637549f3; and Radio X 96.1 is going all sports next month. Radio is dead.  #grandrapids;negative;0.1433575004339218;0.0001462576910853386;0.014520506374537943;0.8419756889343262;-0.8274551825597882;negative;0.0;0.0;1.0;-1.0;negative;True;True;True;False;True;False;False;False;False
2495;1d58adbf58; Kinda the same here, maybe just a **** good coffee? Same dilemma, tho.;neutral;0.2861787676811218;0.007802140433341266;0.11320745944976808;0.5928117036819458;-0.4796042442321777;negative;0.19;0.5;0.31;0.19;mixed;False;False;False;False;False;True;False;False;False
2496;c6a9f178f7; Thanks  The elephants look magnificent This is what we miss due to stupid restrictions - 3G pleease and cheap!!;neutral;0.02320178784430027;0.1642848402261734;0.7718493342399597;0.04066409543156624;0.7311852388083935;positive;0.0;0.47;0.53;-0.06000000000000005;negative;False;False;False;False;False;True;False;False;False
2497;d45ebf1828;Out for an evening on the town with jeremy. Sad Carrie can`t come;negative;0.4669423997402191;0.00021400146943051368;0.051443729549646385;0.4813998341560364;-0.42995610460639;negative;0.03;0.01;0.96;-0.95;negative;True;True;True;False;True;False;False;False;False
2498;f7343e72c8; tweettttt.;neutral;0.9896546602249146;6.180870968819363e-06;0.009992469102144241;0.00034673200570978224;0.009645737096434459;neutral;0.8;0.15;0.05;0.1;neutral;True;True;True;False;True;False;False;False;False
2499;133a3a86df;No profile pic or bio, few or no updates, lots of following and no followers! Zap! Pow! Block! Annoying but strangely satisfying!;neutral;0.052087731659412384;0.002617133781313896;0.11870989948511125;0.8265851736068726;-0.7078752741217613;negative;0.08;0.05;0.87;-0.82;negative;False;False;True;False;False;True;True;False;False
2500;5cd7007028; oh my... now im offended.  ha;negative;0.0416901633143425;7.497611022699858e-06;0.0008777667535468937;0.957424521446228;-0.9565467546926812;negative;0.14;0.35;0.51;-0.16000000000000006;mixed;False;True;False;False;False;False;False;False;True
2501;a5ea878610; is over;neutral;0.2585602700710297;4.011650526081212e-05;0.027481652796268463;0.7139180302619934;-0.686436377465725;negative;0.84;0.03;0.13;-0.1;neutral;True;False;False;False;False;False;False;True;False
2502;1dee6f26e9;At the DMV uhhhg!;neutral;0.9664098024368286;2.645540462253848e-06;0.03201040253043175;0.0015772082842886448;0.030433194246143106;neutral;0.97;0.02;0.01;0.01;neutral;True;True;True;False;True;False;False;False;False
2503;c4237b9f01;o ok..im jealous..i wish I was in bed;neutral;0.1292121410369873;0.00040453055407851934;0.03818218782544136;0.8322011828422546;-0.7940189950168133;negative;0.01;0.02;0.97;-0.95;negative;False;False;True;False;False;True;True;False;False
2504;e00c6ef376;the free fillin` app on my ipod is fun, im addicted;positive;0.0010653100907802582;9.535263416182717e-06;0.9987922310829164;0.00013302396109793335;0.9986592071218184;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
2505;a4689601c9;Hey  wow cheers for the insight ppl  looks FUN oh im just stunned..it`s AWEOMSE!!!   (robluketic live > http://ustre.am/2w5v);positive;0.0055550606921315185;5.038351082475856e-05;0.994148015975952;0.00024653688888065517;0.9939014790870716;positive;0.0;0.98;0.02;0.96;positive;True;True;True;False;True;False;False;False;False
2506;1693bb37e4;I don`t know how to quit you-brokeback mountain;negative;0.8938406705856323;6.641416803176981e-06;0.03127807006239891;0.07487469166517258;-0.04359662160277367;neutral;0.9;0.03;0.07;-0.040000000000000015;neutral;False;False;True;False;False;True;True;False;False
2507;349981d74f; Go to Campos on Missendon Road in Newtown. Ask for Ben. And discover how great coffee can be;positive;0.09674729406833647;1.6272584844045925e-06;0.9020518660545348;0.0011992126237601044;0.9008526534307748;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
2508;3c535f02b9;_normal Shucks!  Sorry!  Sometimes I get wrapped up in FB and forget to check  how you doin`?;negative;0.06308618932962418;3.7651452657883056e-06;0.0011870854068547487;0.9357230067253112;-0.9345359213184564;negative;0.0;0.0;1.0;-1.0;negative;True;True;True;False;True;False;False;False;False
2509;c277d11dbf;" wow! that is an *awesome* review; carry it with you everywhere; laminate it; read it when down;just plain cool";positive;0.003983556292951107;1.4356010069604963e-06;0.9958231449127196;0.00019180534582119435;0.9956313395668984;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
2510;9be30ea62e;Ahh I`m so confused  what can I do? I don`t wanna run away but can I really handle a real relationship? What is love anyways.. False hope!;negative;0.12663935124874115;7.540386286564171e-05;0.08120714873075485;0.7920781373977661;-0.7108709886670113;negative;0.0;0.5;0.5;0.0;mixed;False;True;False;False;False;False;False;False;True
2511;506f3859f7;Just dropped my sistah off @ lax.    #fb;neutral;0.7389662861824036;0.0004798265581484884;0.11183985322713852;0.14871402084827426;-0.03687416762113571;neutral;0.79;0.12;0.09;0.03;neutral;True;True;True;False;True;False;False;False;False
2512;c20404edaf;you forgot your fans too!  haha;neutral;0.24017001688480374;0.016981961205601692;0.5721901655197144;0.17065784335136416;0.4015323221683502;positive;0.39;0.57;0.04;0.5299999999999999;positive;False;False;True;False;False;True;True;False;False
2513;8542ba9b94;back soon, need to run to the shops and cut the grass;neutral;0.3631822764873505;2.9478725991793908e-05;0.002702419180423021;0.6340857744216919;-0.6313833552412689;negative;0.9;0.03;0.07;-0.040000000000000015;neutral;True;False;False;False;False;False;False;True;False
2514;1bfdda5e5a; Dave thanks for playing Happy Birthday from NKOTB. Today is my bday! It is a lonely bday today.;neutral;0.0028138707857578997;3.2569951144978404e-06;0.9970318078994752;0.0001511193695478141;0.9968806885299272;positive;0.1;0.56;0.34;0.22000000000000006;mixed;False;False;False;False;False;True;False;False;False
2515;7c588f883e;_Henrie how are you?what are you doing?answer me plz;neutral;0.9977505803108216;1.0952920774798258e-06;0.0018644992960616946;0.0003838687262032181;0.0014806305698584765;neutral;0.93;0.05;0.02;0.03;neutral;True;True;True;False;True;False;False;False;False
2516;84fbb4153d;*meow* a week ago today  was here and we were road trippin;neutral;0.899325966835022;0.0007103822426870465;0.08080725371837616;0.019156370311975483;0.061650883406400674;neutral;0.82;0.14;0.04;0.1;neutral;True;True;True;False;True;False;False;False;False
2517;898410ba40;Waiting for Natie to come online I miss him.;negative;0.3864754438400269;0.0005991790676489472;0.3390013873577118;0.2739240229129791;0.06507736444473268;neutral;0.2;0.75;0.05;0.7;positive;False;False;False;False;False;True;False;False;False
