;textID;text;sentiment
3654;d71c534ed9;hate living down here in fl. missing GA like crazy...like they say you dont know what you got till its gone  GA on my mind;2
3655;949c90a928;wow i`m tired... going to bed, GOOD NIGHT;0
3657;200f31449b;  you`re missing out, bb! i`m such a cereal nut, i think i like every kind available.;0
3658;6b13a4751a;you always seem to know exactly the right thing to say. thanks.  - http://ilikeucoz.com/m/1123 #youregreat;0
3659;b5cee6e073;_eleni I love you too!;0
3660;8407ac30b0; I`m sad that I missed you guys last night!;2
3661;54539fe355;LUCY IS HATING ON MY GWEG!;2
3662;3d426e519a;Baby just left  gonna get ready (again) and I`m leavin`  Chilis = Full -_-;1
3663;ffd025317c;aww, jon ryan bob and greta in one picture? how adorable  and it brightens my morning, ty jon walker;0
3666;4213f65406;missing someonee...;1
3667;18cd7ae71d; great pics! You should try to start selling your race photos to runners;0
3668;5ad6426acd;just had KFC;1
3669;27df19d799;i love how nice the weather is today and i am camping tonight! oh and i hate my hair;1
3670;ec9e63e7a9; oh really? why HELLO there;1
3671;d0fa123458;had one of the greatest days ever! spent the whole day with besties & celebrated installs with the friends i love oh so much  <3;0
3672;cd4e9ab634; tis` cool..I still stand by my former proclamation! I`m just stubborn that way! #rebellioustwitwhoknowsacoolcatcook lol;1
3673;e35092f989;god it pisses me off that i always enter comps & never win.I am such a sore loser;2
3674;68c47d8b78; EPIC moment! hahahha i swear.. i really wanna see it;0
3675;401143a73a; I queue for cake standing up and with a slight look of deranged anticipation on my face.;2
3677;2707d7e045;my tummy kinda hurts!;1
3678;749b3d96cb;just got home from school and from the wake of my friend`s father.  so tired..;2
3680;ca7818818f; has just voted for you. hope you win!;0
3681;3abb6d3d26; I have to use the bathroom;1
3682;aaa6338f5e;Currently 52ï¿½ in Msla, not a cloud in the sky, no humidity, gonna get into the 80s today, and I`m...working.;1
3685;cf9d8a0297; I think it`s going to be a LONNNGG Weekend, but not the 3 day kind.;1
3686;a1c107ea8e;http://twitpic.com/4wsy6 - Beauty.  Going out now!;0
3689;1b8a0a7ceb;And apparently I misplaced my iPod, the 30 gb;2
3690;1920720fdf; you are just wrong!!! Now you`ve come to brag with a full belly??? Smh ...;2
3692;823c823240;Harley passed away in December 2008  http://apps.facebook.com/dogbook/profile/view/616974;1
3694;6a2ed93ccf; Having a Leatherman, is a MUST, really for anybody! You never know, when you might need one & it gets the job done.;0
3695;1d916b0d51;Needs to `unfollow` some tweeps, its not that I dislike you but I can`t keep up with you tweeting literally every 2 minutes! Sorry;2
3696;72dffbd0ef; I will, n btw happy mothers day sissy;1
3697;6f0da42fc5; shld says.. great phone;0
3698;b1c437f144; i sent one abrams  and it was all surrounded with weather;1
3700;040e7230e2; that sucks man;2
3701;f931fbac26;funeral at 2.  today is going to be bad.;2
3702;a38b466046;~ Happy Star Wars Day.every one ~  ...may the fourth be with you!;0
3703;83f9d62ceb;" - I shall post a notice in town so us Cork ladies know to watch out!! lol  You had fun then?? Sevens were the business !! ;)";0
3704;3f8b76fb4b;hey!! at home about to sleep i cant believe weekend finished so fast! happy mothers day!! good morning and have a great sleep;0
3705;2fd6f6105f;new favorite group has to be J*Davey Hi&Low is my ****. why don`t the really flygroups come to Miami hell Florida? And no Rock The Bells;1
3706;7163807e51;, you make baby jeebus cry;2
3707;38f195c8ee; i did have 1 n i still do...this job is so dead 2 me right now...;2
3708;746dfd5f5d;Am good thanks, what`s Miami saying? How come u wrote to me?;0
3710;9ce96b939b;yo yo yo! i like ice cream;0
3711;77d9269654; nice wedding ring, shiny!;0
3712;27dd0d2ec1; Aww that`s still awesome. You had fun though I can assume.;0
3713;b1d477fb9c;I`m trying to figure out how on earth I am supposed to be able to update my statuses via my phone. Someone help meeee!;1
3714;12f430c6c2;To make a long day short--I did nothing. =D well, I had some friends over they just left (3:55am) We have been drinking since 9.  Smashed;1
3715;5d5926de2d; Yeah, my dad calls me Taltal, but it was taken on AOL back in 96, so I added a K for my last name, coincidence is Tal Talk.;1
3716;01439339de;she`s smarter and classier. she`s perfect for him. and, IM NOT.;1
3718;baa5e00d18;still eatin lunch.....n readin comments about last nite....da best comment i receive was 'You really brought Anne to life!';0
3720;8badd1851a;Done... with the #run : 14.5km / 1h33mn / 153bpm . Feeling great, no fatigue... and no speed;0
3721;fce78e20cb;exam on active directory tomorrow.;1
3722;43898baa09; sleep? I need to go to my mums but by the time I get there, Clara will be in bed;1
3723;534f49ff16;i aint lyk any othaa gurrrrrl i dont lyk the jonas brothers-kristi.;2
3725;c5a4ddbaca;is hungryyyyyyy!! going to eat traditional indian food...the pakistani way. woowoo!  hahaha! >[_()\/3;1
3728;e570711aaa;its almost lunch time for you;1
3729;a40e2e9476; DArLiNE!!* miss you;0
3730;6b064ca919; LMAO...Ha! No I just simply wanted to go to NY!;0
3731;cb1b8ec90f;going to see star trak expecting noting but amazing;0
3732;bbcd836382; It`s pretty perfect eh! Yes We Cannabis!  I saw some of those signs at the Global Marijuana March too.;0
3733;b64c79dcd6;Found controls for left hand people like me on twitterrific. Excellent;0
3734;3cbd7d0dd0;kind of.i`m trying to make sure i have everything yet still look after the boy.hubby isn`t home yet;1
3736;97fa649dcd;going out  I can`t do this **** anymore :`(;1
3737;0869285805; Me neither. But it`s no longer about what we want. It`s about fairness. And fairness is whatever government says it is.;1
3738;474abefa36; Plus you guys have IceTV, which I REALLY miss from living there.;1
3739;9b11b686ec;happy 1 year! <3;0
3741;71494b0733; ooh a storm, that`s always welcome news  Happy Mothers Day!;0
3742;9be061d924;_Monstr  u may try Prism http://prism.mozilla.com/;1
3744;c758a4c5ca;Hopped up out the bed put my swwwaaaaggg oooonnnn! Then got back in the bed it`s raining;1
3745;7648a76c96; Name the rest? Let`s see. Mystery Jets are pretty cool. Ida Maria AND you shud rly listen to Say Anything!;0
3746;8b1235c0ef;Noticed Wellwood has all his teeth in tonight, that`s nice;0
3747;69bc8772e2; yes the new one, I adore both though  who doesn`t love Vincent!!!;0
3748;7651967ec9;i want some grape soda, jack fowers` fault. also,  i wish i could see you play  are your uk gigs sold out? please reply!!!!!!!!;2
3749;c390bbe5c9;The time in Germany went by too fast, only 2 days left   Hopefully I will move here soon.;2
3751;abb52e9f44;Gudluck to   !!;0
3752;238af9964e;Its cold;1
3753;5b73ec8c21; if our office bldg. sells we will move to another smaller one that we own, but will lose the gym;2
3755;c6468c160e;Updating to the latest version of Adium now. What a great app!;0
3757;7aea93e983;needs to stop taking photos with other people`s cameras!  luckily, photos have been delivered;2
3759;fdf80accf3; my knee is hurting so bad im limping...so we get to suffer through work together;2
3760;5810ccfe8c;I`m so dizzy already and I`m only on the third page of chapter 73  *plops head*;2
3762;81cbf002c8;getting ready for school.. reading what`s going on on set in Montepulciano, and practically crying cause i`m not there;2
3763;a14e389a90; -i`d love to be able to bike/bus/walk to work, but it isn`t safe in my area;1
3764;03d09e69c8; congrats, dreps! and good luck sa interview!;0
3765;303bd9496c; I`m good! thx.  and how are u? what are u doing?;0
3766;e10cca457c;Trying to sleep without any pills... Not working. 3am and wide awake. But now it`s too late to take them because I`ll sleep til 3pm;2
3767;a654d0a06a;my teeshirt is faaar too small for me but i like it too much to stop wearing it;1
3768;8aee74193f;: Chillin` at home-watching a movie on tv & making some 'healthified' streusel coffee cake.;1
3769;0c7fb6e841;I`m really excited that I`m a Queen Bee on the Power Mom 50 List  I feel really REALLY honored. #nielsenpowermoms;0
3770;74552afd3c;im really tired.. not much time to sleep;2
3771;70729836f7;Wrapped up some html/java work now spending the night dabbling in some flash intros;1
3772;71cff7e393; Girl, if you were part of the tour, I would seriously be the first in line for tickets.  Just sayin`.;1
3773;ed19b62679; I googled him & looked @ a lot of sites... I should have checked here first.  How Exciting, for you both;0
3774;e8f99c2de0; pancakes!! with lemon and sugar thanks!;0
3775;56dbadc51c;hey Tweeties, my auntie jus got n a bad car accident...pls keep her yall prayers  ...thanx;0
3776;40605ec546; dude i read that wrong! Haha well good good. Thanks.  but now I agree.;1
3778;69fb230b38;... lunch is no fun when you have nothing to eat.;2
3779;63cab552b5; hahaha. do it  you`ll have a blast.;1
3780;81688f3ec0;Off work;2
3781;020b321aec; are you call that winning?;1
3783;aac1cc6fd4;Also with the not driving part i could afford a laptop. Also living with a roommate i would save even more;0
3785;c4a3cd911f; http://twitpic.com/4fzo7 - you both have so beatiful eyes  i wanna have them;0
3786;124a7751ea;One interlock down one to go;1
3788;b4d9e63784; Thats ok...ur a good person + My Idol soo good people deserve sum good comments..hows the weather ova der --London is cold;0
3789;a25c3cd6c7;Poor Johnny is sick   Looks like he`ll be going to the vet tomorrow;2
3790;6244b49e8e;lost some $ at work....nt happy right now    --SLOANSTER--;1
3792;7064039c4b;" aww  loves you! way too cute ;)";0
3793;a0e2fdc0e2; in june. the 6th. a sat!;1
3795;f691634e87;my head is hurting..;2
3797;244f0d6f3e;2,697 views on my FLickr Account.. Maybe is not much for you...  but I`m happy  ... YAY http://www.flickr.com/photos/bonassin/;0
3798;c323eae7d0;Woe, it`s definitely NO fun to travel first class with a bike. You have to fight your way through 7 coaches `til you reach your seat;2
3799;d8a325da18; I just heard that Regina girls song @ les deux! And I think u should/have 2 come back 2 mc! I miss u;0
3801;cfe32cb6f7; hey bettiye,  i did see her. stay tuned for videos and blog  hows was obsessed?? i need to get thru exams then imma watch it;1
3802;c123f197ec;Rachmaninoff makes me a happy panda.;0
3803;b812c405ed;_370 i thought he was off until next week...i think we have another week to do his ohmygod please tell me with have another week;1
3804;2315a43aab;why did Reel big fish cover Edna`s goldfish;1
3805;c2e4a8dbf9;Dinner and A Movie with the Hubby;1
3806;272a29365c;Re-pinging _B: Is it pathetic that my mom is my best friend  hell know I talk to my mom bout everything everythinggg;2
3807;d5aa5d8309;I need people to shoot so I can work on my new post processing technique.. but I need to show off the PP before people will want to!;1
3808;2756df3899;I feel useless I don`t know what to do right now. I`m so bored;2
3809;a779984508; i`ve heard that ST isn`t true imax- shot at 1828x1556 and blown up to 4096, still- nice big screen!;0
3810;e5a1943f0e;Not good news  Time for an incredibly hard decision.;2
3811;4cb6b71c13; happy birthday!!;0
3812;4d2e320b68;Happy Mothers Day, Mum.. Love you lots   1 month and 11 days to go.. AND 1 month to go for ma bby  love you Bash;0
3813;e40084190d;Nice and clean now;0
3816;a35edb35b9; ooh good then  Thank you for the heads up bro;0
3818;89496e0696;leather jackets=uncomfortable....not my thing;2
3819;03b68badab; Awww I HATE that one!!;2
3820;37facb8bb1; aww, thanks babe!  you and yours have plans for tomorrow?;0
3821;eff041311d;Finally reunited with my Hunny bunny_0802 I have him for a few days b4 he leaves me again for another week away @ work  night!;0
3822;ecf151daa5;Not feeling too good at ALL, about to head to work from 12-5.  Not a bad shift, just not fun when you don`t feel well! Hope it goes FAST;1
3824;39348df004;but this little boy still makin me  work during the storm!!!;1
3825;925620087e; i think im just going to wind up going Home and go to bed;1
3826;9b26804c67;was late;2
3827;ef4256f749;_Henrie you are amazingg. replyy! it`s a dream come true if you would reply to me;0
3828;cf405b31c1; bloody Feds, they lost last statement and r hounding me for another one. I dodged them one last week;2
3829;0346c4f66f; Don`t forget Nash, how disappointing as a Suns fan;2
3831;b4774eef40; Thanks amigo!;0
3832;87e92fbca7;my mums trying to make me feel ebtter about stopping voting adn not winning shortstack. i almost cried.;2
3833;58495407dc; awww poor jayk. :[ try to make the drive fun.and eat something soon!have a great show tonight i wish i could go,i live too far;1
3836;3e1f7acd3c; i don`t know what lender it was? yea these people definitely sucked butt toes. NOT friendly or helpful.;2
3837;9b5db85d83; had  a little family party tonight   hope it rocked;0
3840;39c0ee3a27;listening to ryan adams and being sick;2
3841;eefaa3fcc4;  they certainly warmed mine;1
3842;e5797d3009; I know that feeling.;1
3843;330f415aef;Brian is teaching me soccer!! Lots of fun;0
3844;2cfd3fb19d; just something different than all the text around it.  There`s no difference whatsoever;1
3848;9083a50db0;http://twitpic.com/4j99z - a gift from my boyfriend... this little guy keeps me company at night;0
3849;f213912b19;I have to work tomorrow too sheli;1
3851;8cc4f0e5a0; that is cute, a manly cute of course.  reminds me of a Scion;0
3855;1376de5329;Just Finished My English Final...Just One Step Closer To The End.;1
3856;e240dc7027;Shower is taken. It is in the room right by the bed. Yeasterday we had the shower on the balcony, with sea wiew, that was a bit nicer;0
3857;795ee48d4c;Cleaning;1
3858;b93671fc65;everybody is leaving work early except me;1
3859;cad1428862;OMG  I BROKE DOWN AND HAD PIZZA BECAUSE I WAS STRESSED OUT     you mad at me?;2
3860;ab7bfb0fca; I don`t have a VCR...;1
3861;23567ec4f4; Sus Ate, I was so upset, I wasn`t informed AT ALL. Turns out, they told Sarms and they expected her to tell me. Huff.;2
3862;3949b72541;chilling on the sofa, I hate vaccinations, I feel sooo ill;2
3863;62cc8a2ac6; heyahh i thought u wern`t cumin to london till the 5th ? i love you taylorr ..****;0
3864;c8a72fcf2f; Thanks about the ponytail. I dreamt last night that I shaved my head...??? I guess it`s a bigger deal than I thought.;0
3865;002b067f3f;Happy Mother`s Day to all my favorite moms.;0
3867;4105fed8e2; I CAN`T!!! My heart aches for her children  I wanna adopt alexis;2
3868;3671b52421;Hey  Bye Bye  was fun too   (robluketic live > http://ustre.am/2w5v);0
