,textID,text,sentiment
8066,d177858b28," was on the list, i paid 5 to get in, but if your under 21,you cant go in and out, but it was gettin so hot, so we went outside",neutral
18251,b5b42a777e, i want u to know i don`t like u hun  j/p u know we go back,negative
14217,0154d1def6,disappointed she didn`t win teh glassez.,negative
5727,1a62205df0,"I`d respond, if I were going",neutral
3556,866fa2d2b6,My puppy Gizmo h8s me..  haha. He still growls @ me.  I always look back @ my long pruple scar on my fingie,positive
12399,fc247a6615,9100 tweets....just living the rockstar life one tweet at a time.,neutral
15944,e41ae07da9,Twitter is useful in that it reminds people what they forgot to ask me about on a given day. It is also excellent for inspiration,negative
9336,af42d73d52, Ahhh I am sooo happy Ashley Tisdale is in Germany but I am not in Oberhausen...  But i will show it in the TV at 8 o` clock,positive
23032,9d300f0f9a,just got home. went to totoro cafe (finally) for the first time ever. i liked it! what a colorful place. such a happy atmosphere,positive
14621,6e635037e1, revising as uni exams are looming,negative
27268,b2fed31eb7,gprof problem on Mac  why ??,neutral
4101,f30a1473ad,"_esl  If in doubt, wash separately   Normal concern is something fading onto the white.",neutral
14533,6df5a09d09, MTV Movie Awards. Go vote! STAT,neutral
23834,bf6c374047,Wearing glasses gives me a headache.,negative
27476,4eac33d1c0, wish we could come see u on Denver  husband lost his job and can`t afford it,negative
17541,e465770570, and i have cheese and no chips.,negative
17293,dff828fb76," Hope you find a nice and healthy, also cheap, breakfast!",positive
989,b2e551b292,Omg. Its 1:47 am and Kim Possible is on Disney Channel right now. I am glued to the screen,positive
4946,ccf240dcc2,May the 4th be with you    Happy Star Wars Day !!!,positive
10605,7c0cec7851,macs ftw btw. .just because.. and if you`re still using the grandaddy pc`s you lost at life.. jp  (..not really..),neutral
7271,8bf2931551,_pyee sure,neutral
17110,85cae2efd9,_Bloggerific,neutral
2454,6ff579128e, can you stop working so i can have someone to play with !,neutral
8075,d760167832,_another_1 yeh I can`t even imagine.... good luck to them,positive
16078,1915bebcb3,headache  wanna see my Julie,negative
16600,f3e2413b15, yeeeeah . . . and it was in into too  seen Empire top 100 computer games? http://www.empireonline.com/100greatestgames/,neutral
16984,2b29f25d61,just went to the dentist my mouth hurts and I can`t eat until 8,negative
7195,3af0ba6598,Hahhahah I`m watching the greatest movie ever,positive
8280,350b1a5c91,They raised the prices at work which means people are tipping less. Yay,negative
13935,2b56fbd943,_Rex_513 I`m working all weekend,neutral
25163,6620307446,The Veronicas are gonna rock the stage tomorrow  HAPPY MOTHER`S DAY EVERYONE!,positive
18098,1458d54f02,Why do I always have a headache?,negative
15529,d5ebca68b1,Done with my drew and jayk handmade gifts now watching old menudo vids,neutral
25786,3c066cba4a,VEGA UNDER FIREEEEEE,negative
17097,93c591ea16,"50 Kayla-lee, i think your the only one that knows what that number means lol  x",neutral
22896,168e4275d9, it would be so fun.  too much to do.  not enough time or money.,neutral
7339,001b0e9abe,she made my sister cry too hahah. bless her.  i hope she can do it again.,positive
14187,d10dc5c41e,I want someone to come over so i can take pictures but no one can,negative
19214,f3ea3c42f3,"http://twitpic.com/4wsjr - Leisure Bay beach  (I see the pic. wasn`t uploaded last time, grrr!)",neutral
13961,9a2173000b,"All in all, a good weekend",positive
8411,7ab6fa953a, But I am with you... I hate doing it... can`t we just make music and magically not have to worry about money  awe... sigh...LOL,neutral
18895,d8de266e5b,said final farewells to roommate.  almost finished packing then it`s dc or bust on the 3rd. california: i divorce you x 3!,neutral
14275,af3ef576ab, Celebrity sighting: Spongebobs here! #BEA09   LOL! Now I`m even more distraught I missed it,negative
10389,515216acff, awww Mary I wish I could come but I`m going away 2morrow,positive
22554,e8fa64dd65,so during that whole whole addiction talk with my brother and that lady....i broke down and couldnt help but cry,negative
20654,051f106b59,At the pub with the dog but seems to have misplaced friend with drinks,neutral
15768,1f2f6c311a, aww bless  you guys are so cute.. are you still in touch with any of the other BB contestants? xxoo,positive
11022,1aeb33160a,"Cleaned four bathrooms this afternoon....(yes, go ahead and feel sorry for me...lol)....mine are still waiting for my attention",negative
19274,7fea401ddd, the 14-24 is definitely going... sold the 70-200 and 200F2 is  too HEAVY  Think I`ll get away with the 50/85? #Twedding,neutral
15635,4ec90bd854," yes, actually, I am. When I`m home, moms does the laundry & I do the babysitting. She broke something that didn`t need 2 b fixed",neutral
14871,098d92c804, totally! I`ve been waitin for somethin new and thought provoking at mj.name,positive
19216,775fbb2863,time for work,neutral
22895,b1452fcceb,ive spent a lazy day today finding some interesting people to follow  its reinforced the saying... it takes all sorts of people ...,neutral
13753,f3f90a014f,no Santa cruz for me  but I do have an interview at jamba tomorrow morning (:,neutral
25732,ceec78ede2,     Soooooooo What Happened To Power ForReal?,neutral
20586,3b2b2492e1,says I`m tutoring my cousin!  http://plurk.com/p/rpp57,neutral
9656,d6fe273ce4,headed into venue.  bbl,neutral
13151,93f3afd4b0, Thank you sister!!,positive
18665,1649b645f7, can you repeat what was bad about singapore pools website please?,neutral
16850,ab2ff47163, of course it is   http://is.gd/kqSK,neutral
224,f3a77c2b5e,_nesmith,neutral
9650,c5218f6acd, Thanks for the tip! It`s our Company laptops so was aiming for another solution actually....,positive
20499,2c849043ce,Waiting in line @ tryst,neutral
21957,4ffe417848, good day sir. I`m hungry!,positive
13269,faaf89e7d6," you drank it on the sly, didn`t you and that`s why you`re asking. I know how you are",negative
15767,b6ff30e06d," not  you, me, just drank too much.",negative
20364,80da069b23, what I do now  anyhoo thanks for the *spank* :-O x,positive
21873,dbd5568fa7,is at cindy babys house......taking in these last fridays we have together  DR!!! i hope,positive
27373,7523a28376, hey you weirdo! haha jk! I love you!,positive
17433,f815c3751c, you`re so far,neutral
14800,2b0c531715, no wine here - I don;t drink  - but I have have plenty of forbidden cholocate,neutral
8361,e160edb304," your lucky, you have a bed and ice cream, all i have is a very sore couch and some cardboard",neutral
26896,832a4d4d18, haha i only love you too sissy!!!!!  ring power! lol,positive
26904,197f0fe0fa,  God bless that oh-so-sexy rahul picture,positive
5678,98eaea45e9,is watching 'Sicko' and is utterly digusted with this country...,negative
115,43e9a93104,So many tests todayyy  I don`t feel confident about anyy.,negative
3746,e738f6af0b,Yukky  Rainy Friday,negative
26385,9f03acc2ae,history project,neutral
20162,09337c0407,"Happy Mother`s Day!!!  I`m at the beach with my family. It`s a warm, clear night with a beautiful full moon...",positive
23221,b5934ec77b, Floor mopping sounds unappealing,negative
10555,a1ec115eb7,I gots a Pandora bracelet for my birthdaaaay,neutral
22099,86db39ca57," Ooooh, boo!  We only see each other at the bar (at `s well) or miss each other! I`ll make a pt of stopping by! ;)",negative
164,abbd0db2a5, Nope I am in Coquitlam,neutral
10747,7fb66b3ad5, I wish y`all...unfortunately I won`t be able to make it...gotta work my 2nd gig today,negative
20473,1a9693441d, i havent seen you all week,neutral
14971,faae9fbb71, We were so busy I didn`t even get to talk with you!!  Please tell me you got your lipstick?!,neutral
13068,4d5ef22c84,In my nice big bed....ipod on play....soft music flowin....sooooon will be in Fancys dream land,positive
16162,1aa94554be, im glad  i dont have to go out...,positive
2808,10963273b9,Almost lost my phone.,neutral
16717,b58a92fe10,      get lit  I am  http://bit.ly/OASQR,neutral
26718,02d547ea16," not got virgin yet... not sure I can, tbh ... thanks anyway!",positive
9975,210d6e45e6,haiszt.. im here in the office doing nothing but tweet haha! fun!,positive
13046,c5ba7bd4e5, cause theres no party,neutral
14390,3bed8a8f3a, whatsoever do you mean by `how I get down` lol I`m always sober,positive
11240,08486ab919,_ Lmao I know!! They have two days off. Good thing for them,positive
16001,6798142ae5," i don`t know why but, i can only find miss matched socks during winter. i mean, where do they all go?",neutral
24250,0f17bcb05a,really ill atm,neutral
20840,d5499881e4,Went to a Muslim marriage for the first time in my life. Came back with my stomach full of tasty briyani. Really like it very much.,positive
6939,a50c8dc573, o its feels like a hot box and no matter where i go in here it still feels like a hot box! ice cream isn`t working n e more,negative
7629,62e59eaac2, I was going to go to london for a week then had to change my ticket! I would have been there right now,neutral
25167,b516619c9b,Nothing to do. Just sitting here. I can see Mrs. P and her husband,neutral
1905,28fa4ad6f7, i ask myself that all the time.,neutral
12730,0af1aa8543,backache,negative
1862,e8afba201a,Kinda feeling in a reggae mood.... hope you all enjoy the smoothness on this lovely weekend,positive
83,64ed512788,Sick. With a flu like thing.,negative
15854,0977cf06ba, haha sounds like your going to have heaps of fun  ****,positive
14213,03c0300941,  i like yours too   i enjoy your photography. =],positive
15385,08a8d660b1,  I wish I knew someone down there who could hook us up.   a friend told me once that they got crappy seats for a show in CHI,negative
1452,41780fcc9c,I ate to much lunch...now I don`t want to work,negative
25656,7209a17dde,SoCal!  stoked. or maybe not.. tomorrow,neutral
19119,e728bbb957,From My Heart To Yours   ? http://blip.fm/~5jo4w,neutral
4104,9864618eca,fucken tired as ****  it`s sunny.. good day? deffff,negative
26227,abb4ec45c5,Re-pinging _B: Is it pathetic that I .... Or am I just pathetic ?   naw you a cutie,neutral
489,9652c18d7d, thats another sponsor,neutral
4208,8d5e910b2d,is making breakfast .,neutral
16795,413de9fc40,sweaty and tired from the 6 lap run.  gonna do sun run next year no matter what.,negative
2164,2977740144,Found my book. Starting a real paper-bound journal tonight. Have an annoying zit above my lip. Makes me look like I have herpes,negative
3720,4034294a60,#followfriday     follow these ppl ... they are interesting ..  doesnt tweet much though,positive
21376,eaf2942ee8, bud light?!?!?!  up in Massachusetts and no Boston Lager?  Guess I won`t catch the next flight   njoy!,positive
24711,fcef0b8642, true that! don`t know why i bothered this morning cos I just put it up in a pony soon as I got to work anyways,negative
6791,049dd6787f,suivez moi  (=  follow me everybody,neutral
10663,84b16930d0,Head is throbbing from lack of sleep and still have mucho work. Doesn`t feel like a Friday,negative
15864,8401d0072a, I apparently have crappy typing skills...lol sorry,negative
739,07069f29c4,"It`s a beautiful day outside today, shame I`m stuck in the office with the blinds shut to stop glare.",neutral
2938,72ee4a3503,i`m celebrating my mother!!  and also celebrating my legacy as a woman of God.,positive
16767,4fa93484ca, Thx for FF  #followfriday,positive
20543,6b3c07bec3,is back from a weekend get away,neutral
309,a54d3c2825," I know   It was worth a shot, though!",positive
13159,db103c86f6,please please please please let my match be cancelled today. PLEASE,positive
808,198c97b57a,Finally get to lay down for a bit i have a major headache,negative
22656,99bf601bea, can u follow me please,neutral
4387,b30819d21a," Cheers John, thanks for following me. Look forward to your twitterings too. Think this`ll be a good place for my rants  ****",positive
3322,96e25010ec,"Ach I`m back on t`internet, and  has to go drive her mate somewhere so is w`out internet",neutral
4748,00d731fccf," dont undrstand malaysian busays.just english,tagalog at waray only",neutral
10767,1bb6bb79eb,"exhausted, but forced into attending a lock-in",negative
18790,26149e0547,Cross Country was today...Hmmphh my feet hurt,negative
20421,d22019f8da,iPhone is doing that 'not opening downloaded apps' thing and I forgot my cord at home,negative
13334,de135940fc, that was an amazing concert!!! got some really good video and pictures,positive
18725,afffcffa07,Summer/ Yet I have to read 6 books.... 6 LONG books,neutral
8489,a8a31eb953,Did some REAL window shopping and i found so many things i want that just happen to be over a hundred dollars.,neutral
26791,20346669cc,Facebook.com isint letting me change my profile picture,negative
16138,e8ad6d96b6,i can`t wait. 2 more days till happiness.,positive
17792,f170caad50," the new series of the hills was on yesterday in uk , it was amazing! you looked really pretty on your birthday too.",positive
9624,4a25ffa979,enjoying lazying around eating roses chocolates  x,positive
14602,64f6e72f39,"300 updates  actually 13,527  lol",neutral
24797,5b3f3b0809, No FAIR!,negative
13626,4a726e9eba, he thinks he`s a gangsterrr  his **** don`t even fit in G Unit. & I know :| ))))),negative
